DOWNLOADABLE,ON_DEMAND,Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir Off Nadir,Full or Partial Scene,Data Category,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Browse Exists,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Entity ID,Display ID,Ordering ID
1,N,LC80060472013336LGN00,6,47,6,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,12/2/13,2013:336:14:57:45.5386545,2013:336:14:58:17.5389717,9,14.11,44.36431711,152.1700794,6.154,5.594,Yes,"18¡47'14.28""N","68¡13'39.47""W","19¡50'04.34""N","68¡54'58.43""W","19¡28'06.96""N","67¡08'34.08""W","17¡43'45.84""N","67¡33'00.32""W","18¡05'50.10""N","69¡18'18.14""W",18.7873,-68.22763,19.83454,-68.91623,19.4686,-67.1428,17.7294,-67.55009,18.09725,-69.30504,LC80060472013336LGN00,LC80060472013336LGN00,LC80060472013336LGN00
1,N,LC80080462013334LGN00,8,46,8,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/30/13,2013:334:15:09:43.5458343,2013:334:15:10:15.5461515,9,16.99,43.54100176,153.0949068,4.223,4.896,Yes,"20¡13'48.04""N","70¡58'52.97""W","21¡16'38.75""N","71¡40'32.38""W","20¡54'36.61""N","69¡53'09.49""W","19¡10'17.87""N","70¡17'56.51""W","19¡32'26.48""N","72¡04'06.82""W",20.23001,-70.98138,21.27743,-71.67566,20.91017,-69.88597,19.17163,-70.29903,19.54069,-72.06856,LC80080462013334LGN00,LC80080462013334LGN00,LC80080462013334LGN00
1,N,LC80080472013334LGN00,8,47,8,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/30/13,2013:334:15:10:07.5460707,2013:334:15:10:38.5463838,9,12.28,44.71460341,152.1886431,4.588,5.022,Yes,"18¡47'14.82""N","71¡18'49.72""W","19¡50'04.81""N","72¡00'07.88""W","19¡28'07.68""N","70¡13'44.83""W","17¡43'46.27""N","70¡38'11.11""W","18¡05'50.32""N","72¡23'27.67""W",18.78745,-71.31381,19.83467,-72.00219,19.4688,-70.22912,17.72952,-70.63642,18.09731,-72.39102,LC80080472013334LGN00,LC80080472013334LGN00,LC80080472013334LGN00
1,N,LC80080452013334LGN00,8,45,8,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/30/13,2013:334:15:09:19.5455919,2013:334:15:09:51.5459151,9,12.33,42.35582789,153.959024,4.252,5.632,Yes,"21¡40'17.65""N","70¡38'41.14""W","22¡43'09.08""N","71¡20'43.08""W","22¡21'01.48""N","69¡32'15.72""W","20¡36'45.61""N","69¡57'25.63""W","20¡58'59.09""N","71¡44'34.08""W",21.67157,-70.64476,22.71919,-71.3453,22.35041,-69.5377,20.61267,-69.95712,20.98308,-71.7428,LC80080452013334LGN00,LC80080452013334LGN00,LC80080452013334LGN00
1,N,LC80100462013332LGN00,10,46,10,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/28/13,2013:332:15:22:04.5532404,2013:332:15:22:36.5535636,9,7.23,43.91089571,153.0938215,5.191,5.795,Yes,"20¡13'47.42""N","74¡04'01.60""W","21¡16'37.96""N","74¡45'40.82""W","20¡54'35.78""N","72¡58'17.90""W","19¡10'17.15""N","73¡23'05.10""W","19¡32'25.73""N","75¡09'15.41""W",20.22984,-74.06711,21.27721,-74.76134,20.90994,-72.97164,19.17143,-73.38475,19.54048,-75.15428,LC80100462013332LGN00,LC80100462013332LGN00,LC80100462013332LGN00
1,N,LC80100452013332LGN00,10,45,10,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/28/13,2013:332:15:21:40.5530040,2013:332:15:22:12.5533212,9,9.38,42.72531386,153.9683117,5.481,5.548,Yes,"21¡40'18.62""N","73¡43'49.26""W","22¡43'10.24""N","74¡25'51.28""W","22¡21'02.59""N","72¡37'23.81""W","20¡36'46.69""N","73¡02'33.72""W","20¡59'00.17""N","74¡49'42.28""W",21.67184,-73.73035,22.71951,-74.43091,22.35072,-72.62328,20.61297,-73.0427,20.98338,-74.82841,LC80100452013332LGN00,LC80100452013332LGN00,LC80100452013332LGN00
1,N,LC80100482013332LGN00,10,48,10,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/28/13,2013:332:15:22:52.5537252,2013:332:15:23:24.5540424,9,12.82,46.24470488,151.2134522,4.011,6.51,Yes,"17¡20'39.66""N","74¡43'40.58""W","18¡23'29.26""N","75¡24'39.78""W","18¡01'36.52""N","73¡39'10.66""W","16¡17'12.44""N","74¡03'17.71""W","16¡39'12.64""N","75¡47'46.21""W",17.34435,-74.72794,18.39146,-75.41105,18.02681,-73.65296,16.28679,-74.05492,16.65351,-75.79617,LC80100482013332LGN00,LC80100482013332LGN00,LC80100482013332LGN00
1,N,LC80100472013332LGN00,10,47,10,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/28/13,2013:332:15:22:28.5534828,2013:332:15:23:00.5538000,9,4.42,45.08449125,152.1766635,4.164,5.74,Yes,"18¡47'13.88""N","74¡23'58.13""W","19¡50'04.09""N","75¡05'16.58""W","19¡28'06.96""N","73¡18'53.32""W","17¡43'45.37""N","73¡43'19.52""W","18¡05'49.45""N","75¡28'36.26""W",18.78719,-74.39948,19.83447,-75.08794,19.4686,-73.31481,17.72927,-73.72209,18.09707,-75.47674,LC80100472013332LGN00,LC80100472013332LGN00,LC80100472013332LGN00
1,N,LC80120482013330LGN00,12,48,12,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/26/13,2013:330:15:35:13.5611313,2013:330:15:35:45.5614545,9,17.65,46.63222157,151.157281,7.091,6.402,Yes,"17¡20'39.26""N","77¡48'46.94""W","18¡23'28.90""N","78¡29'45.85""W","18¡01'36.37""N","76¡44'17.41""W","16¡17'12.26""N","77¡08'24.54""W","16¡39'12.24""N","78¡52'52.32""W",17.34424,-77.81304,18.39136,-78.49607,18.02677,-76.73817,16.28674,-77.14015,16.6534,-78.8812,LC80120482013330LGN00,LC80120482013330LGN00,LC80120482013330LGN00
1,N,LC80120462013330LGN00,12,46,12,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/26/13,2013:330:15:34:25.5606525,2013:330:15:34:57.5609757,9,5.72,44.29944235,153.0632113,5.163,5.08,Yes,"20¡13'48.14""N","77¡09'07.88""W","21¡16'38.78""N","77¡50'46.90""W","20¡54'36.83""N","76¡03'24.59""W","19¡10'17.87""N","76¡28'11.71""W","19¡32'26.23""N","78¡14'21.41""W",20.23004,-77.15219,21.27744,-77.84636,20.91023,-76.05683,19.17163,-76.46992,19.54062,-78.23928,LC80120462013330LGN00,LC80120462013330LGN00,LC80120462013330LGN00
1,N,LC80120472013330LGN00,12,47,12,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/26/13,2013:330:15:34:49.5608949,2013:330:15:35:21.5612121,9,5.1,45.47226256,152.1340206,6.547,6.341,Yes,"18¡47'15.61""N","77¡29'04.31""W","19¡50'05.64""N","78¡10'22.37""W","19¡28'08.65""N","76¡23'59.60""W","17¡43'46.96""N","76¡48'25.81""W","18¡05'50.89""N","78¡33'42.05""W",18.78767,-77.48453,19.8349,-78.17288,19.46907,-76.39989,17.72971,-76.80717,18.09747,-78.56168,LC80120472013330LGN00,LC80120472013330LGN00,LC80120472013330LGN00
1,N,LC80120452013330LGN00,12,45,12,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/26/13,2013:330:15:34:01.5604101,2013:330:15:34:33.5607333,9,8.53,43.11460005,153.948724,6.15,5.302,Yes,"21¡40'17.69""N","76¡48'56.02""W","22¡43'09.16""N","77¡30'57.74""W","22¡21'01.66""N","75¡42'30.67""W","20¡36'45.72""N","76¡07'40.62""W","20¡58'59.05""N","77¡54'48.74""W",21.67158,-76.81556,22.71921,-77.51604,22.35046,-75.70852,20.6127,-76.12795,20.98307,-77.91354,LC80120452013330LGN00,LC80120452013330LGN00,LC80120452013330LGN00
1,N,LC80120442013330LGN00,12,44,12,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/26/13,2013:330:15:33:37.5601737,2013:330:15:34:09.5604909,9,8.82,41.91817273,154.7942157,5.369,4.728,Yes,"23¡06'46.12""N","76¡28'26.90""W","24¡09'38.45""N","77¡10'53.08""W","23¡47'24.90""N","75¡21'15.95""W","22¡03'12.13""N","75¡46'50.66""W","22¡25'30.90""N","77¡35'02.29""W",23.11281,-76.47414,24.16068,-77.18141,23.79025,-75.35443,22.05337,-75.78074,22.42525,-77.58397,LC80120442013330LGN00,LC80120442013330LGN00,LC80120442013330LGN00
1,N,LC80050482013329LGN00,5,48,5,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/25/13,2013:329:14:51:57.5351757,2013:329:14:52:29.5354929,9,5.55,46.8395225,151.1154561,4.207,4.035,Yes,"17¡20'39.16""N","66¡59'39.48""W","18¡23'28.82""N","67¡40'38.35""W","18¡01'36.26""N","65¡55'09.80""W","16¡17'12.08""N","66¡19'16.93""W","16¡39'12.10""N","68¡03'44.82""W",17.34421,-66.9943,18.39134,-67.67732,18.02674,-65.91939,16.28669,-66.32137,16.65336,-68.06245,LC80050482013329LGN00,LC80050482013329LGN00,LC80050482013329LGN00
1,N,LC80050472013329LGN00,5,47,5,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/25/13,2013:329:14:51:33.5349333,2013:329:14:52:05.5352505,9,17.15,45.68014871,152.0996077,4.391,4.52,Yes,"18¡47'15.50""N","66¡39'56.77""W","19¡50'05.60""N","67¡21'14.51""W","19¡28'08.69""N","65¡34'52.21""W","17¡43'46.85""N","65¡59'18.49""W","18¡05'50.71""N","67¡44'34.30""W",18.78764,-66.66577,19.83489,-67.35403,19.46908,-65.58117,17.72968,-65.98847,18.09742,-67.74286,LC80050472013329LGN00,LC80050472013329LGN00,LC80050472013329LGN00
1,N,LC80070482013327LGN00,7,48,7,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/23/13,2013:327:15:04:18.5425818,2013:327:15:04:50.5429050,9,19.82,47.25249123,151.0090369,4.41,5.354,Yes,"17¡20'40.52""N","70¡04'40.73""W","18¡23'30.08""N","70¡45'38.81""W","18¡01'37.88""N","69¡00'11.84""W","16¡17'13.34""N","69¡24'18.90""W","16¡39'13.03""N","71¡08'45.24""W",17.34459,-70.07798,18.39169,-70.76078,18.02719,-69.00329,16.28704,-69.40525,16.65362,-71.1459,LC80070482013327LGN00,LC80070482013327LGN00,LC80070482013327LGN00
1,N,LC80070472013327LGN00,7,47,7,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/23/13,2013:327:15:03:54.5423454,2013:327:15:04:26.5426626,9,5.6,46.09505661,152.0082918,5.147,5.285,Yes,"18¡47'15.00""N","69¡44'58.34""W","19¡50'05.10""N","70¡26'16.04""W","19¡28'08.33""N","68¡39'53.96""W","17¡43'46.42""N","69¡04'20.28""W","18¡05'50.17""N","70¡49'35.87""W",18.7875,-69.74954,19.83475,-70.43779,19.46898,-68.66499,17.72956,-69.0723,18.09727,-70.82663,LC80070472013327LGN00,LC80070472013327LGN00,LC80070472013327LGN00
1,N,LC80090462013325LGN00,9,46,9,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/21/13,2013:325:15:15:52.5495252,2013:325:15:16:24.5498424,9,13.97,45.35689538,152.850172,4.875,4.57,Yes,"20¡13'47.60""N","72¡30'22.18""W","21¡16'38.42""N","73¡12'00.76""W","20¡54'36.72""N","71¡24'39.56""W","19¡10'17.26""N","71¡49'26.69""W","19¡32'25.44""N","73¡35'35.27""W",20.22989,-72.50616,21.27734,-73.20021,20.9102,-71.41099,19.17146,-71.82408,19.5404,-73.59313,LC80090462013325LGN00,LC80090462013325LGN00,LC80090462013325LGN00
1,N,LC80090482013325LGN00,9,48,9,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/21/13,2013:325:15:16:40.5500040,2013:325:15:17:12.5503212,9,15.28,47.68171517,150.8678102,5.009,7.199,Yes,"17¡20'40.24""N","73¡10'01.09""W","18¡23'29.83""N","73¡50'58.56""W","18¡01'37.85""N","72¡05'32.78""W","16¡17'13.16""N","72¡29'39.98""W","16¡39'12.64""N","74¡14'05.17""W",17.34451,-73.16697,18.39162,-73.8496,18.02718,-72.09244,16.28699,-72.49444,16.65351,-74.23477,LC80090482013325LGN00,LC80090482013325LGN00,LC80090482013325LGN00
1,N,LC80110462013323LGN00,11,46,11,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/19/13,2013:323:15:28:16.5569616,2013:323:15:28:48.5572848,9,11.53,45.80572905,152.7089532,5.846,5.722,Yes,"20¡13'47.35""N","75¡36'07.70""W","21¡16'38.21""N","76¡17'45.78""W","20¡54'36.54""N","74¡30'25.34""W","19¡10'17.04""N","74¡55'12.65""W","19¡32'25.12""N","76¡41'20.47""W",20.22982,-75.60214,21.27728,-76.29605,20.91015,-74.50704,19.1714,-74.92018,19.54031,-76.68902,LC80110462013323LGN00,LC80110462013323LGN00,LC80110462013323LGN00
1,N,LC80110452013323LGN00,11,45,11,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/19/13,2013:323:15:27:52.5567252,2013:323:15:28:24.5570424,9,8.79,44.6256431,153.6446683,5.179,5.334,Yes,"21¡40'17.22""N","75¡15'55.80""W","22¡43'08.72""N","75¡57'56.56""W","22¡21'01.51""N","74¡09'31.21""W","20¡36'45.04""N","74¡34'41.23""W","20¡58'58.08""N","76¡21'47.66""W",21.67145,-75.2655,22.71909,-75.96571,22.35042,-74.15867,20.61251,-74.57812,20.9828,-76.36324,LC80110452013323LGN00,LC80110452013323LGN00,LC80110452013323LGN00
1,N,LC80110472013323LGN00,11,47,11,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/19/13,2013:323:15:28:40.5572040,2013:323:15:29:12.5575212,9,10.37,46.97287368,151.7255661,10.175,9.186,Yes,"18¡47'14.50""N","75¡56'04.31""W","19¡50'04.70""N","76¡37'21.22""W","19¡28'08.08""N","74¡51'00.54""W","17¡43'45.77""N","75¡15'26.96""W","18¡05'49.34""N","77¡00'41.08""W",18.78736,-75.93453,19.83464,-76.62256,19.46891,-74.85015,17.72938,-75.25749,18.09704,-77.01141,LC80110472013323LGN00,LC80110472013323LGN00,LC80110472013323LGN00
1,N,LC80110482013323LGN00,11,48,11,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/19/13,2013:323:15:29:04.5574404,2013:323:15:29:36.5577636,9,12.61,48.12554577,150.6909701,7.349,6.06,Yes,"17¡20'40.74""N","76¡15'46.48""W","18¡23'30.44""N","76¡56'44.66""W","18¡01'38.14""N","75¡11'17.56""W","16¡17'13.56""N","75¡35'24.83""W","16¡39'13.32""N","77¡19'51.24""W",17.34465,-76.26291,18.39179,-76.94574,18.02726,-75.18821,16.2871,-75.59023,16.6537,-77.3309,LC80110482013323LGN00,LC80110482013323LGN00,LC80110482013323LGN00
1,N,LC80110442013323LGN00,11,44,11,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/19/13,2013:323:15:27:28.5564828,2013:323:15:28:00.5568000,9,3.75,43.43326728,154.5368849,4.904,4.682,Yes,"23¡06'45.79""N","74¡55'26.44""W","24¡09'38.23""N","75¡37'51.46""W","23¡47'25.04""N","73¡48'16.45""W","22¡03'11.77""N","74¡13'51.46""W","22¡25'30.18""N","76¡02'00.92""W",23.11272,-74.92401,24.16062,-75.63096,23.79029,-73.80457,22.05327,-74.23096,22.42505,-76.03359,LC80110442013323LGN00,LC80110442013323LGN00,LC80110442013323LGN00
1,N,LC80130462013321LGN00,13,46,13,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/17/13,2013:321:15:40:40.5644040,2013:321:15:41:12.5647212,9,15.79,46.26924528,152.534157,7.01,6.793,Yes,"20¡13'47.78""N","78¡41'49.24""W","21¡16'38.57""N","79¡23'27.02""W","20¡54'36.90""N","77¡36'06.77""W","19¡10'17.51""N","78¡00'54.22""W","19¡32'25.62""N","79¡47'01.86""W",20.22994,-78.69701,21.27738,-79.39084,20.91025,-77.60188,19.17153,-78.01506,19.54045,-79.78385,LC80130462013321LGN00,LC80130462013321LGN00,LC80130462013321LGN00
1,N,LC80130442013321LGN00,13,44,13,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/17/13,2013:321:15:39:52.5639252,2013:321:15:40:24.5642424,9,6.35,43.90158659,154.395615,5.742,5.356,Yes,"23¡06'45.47""N","78¡01'08.08""W","24¡09'37.94""N","78¡43'33.06""W","23¡47'24.68""N","76¡53'57.91""W","22¡03'11.30""N","77¡19'32.95""W","22¡25'29.78""N","79¡07'42.56""W",23.11263,-78.01891,24.16054,-78.72585,23.79019,-76.89942,22.05314,-77.32582,22.42494,-79.12849,LC80130442013321LGN00,LC80130442013321LGN00,LC80130442013321LGN00
1,N,LC80080472013318LGN00,8,47,8,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/14/13,2013:318:15:10:12.5461212,2013:318:15:10:44.5464444,9,6.11,48.15790336,151.1689657,4.566,4.766,Yes,"18¡47'15.11""N","71¡18'30.49""W","19¡50'05.46""N","71¡59'46.90""W","19¡28'08.83""N","70¡13'27.08""W","17¡43'46.31""N","70¡37'53.76""W","18¡05'49.85""N","72¡23'07.08""W",18.78753,-71.30847,19.83485,-71.99636,19.46912,-70.22419,17.72953,-70.6316,18.09718,-72.3853,LC80080472013318LGN00,LC80080472013318LGN00,LC80080472013318LGN00
1,N,LC80080482013318LGN00,8,48,8,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/14/13,2013:318:15:10:36.5463636,2013:318:15:11:07.5466707,9,7.07,49.30191491,150.0797437,4.359,4.1,Yes,"17¡20'39.44""N","71¡38'13.31""W","18¡23'29.04""N","72¡19'09.19""W","18¡01'37.42""N","70¡33'46.30""W","16¡17'12.37""N","70¡57'53.93""W","16¡39'11.45""N","72¡42'16.20""W",17.34429,-71.63703,18.3914,-72.31922,18.02706,-70.56286,16.28677,-70.96498,16.65318,-72.7045,LC80080482013318LGN00,LC80080482013318LGN00,LC80080482013318LGN00
1,N,LC80080462013318LGN00,8,46,8,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/14/13,2013:318:15:09:48.5458848,2013:318:15:10:20.5462020,9,7.13,46.99881387,152.2027204,4.493,4.655,Yes,"20¡13'48.07""N","70¡58'33.71""W","21¡16'38.89""N","71¡40'11.17""W","20¡54'37.26""N","69¡52'51.56""W","19¡10'17.62""N","70¡17'39.12""W","19¡32'25.69""N","72¡03'46.15""W",20.23002,-70.97603,21.27747,-71.66977,20.91035,-69.88099,19.17156,-70.2942,19.54047,-72.06282,LC80080462013318LGN00,LC80080462013318LGN00,LC80080462013318LGN00
1,N,LC80100462013316LGN00,10,46,10,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/12/13,2013:316:15:22:11.5533111,2013:316:15:22:42.5536242,9,6.54,47.4954889,151.9393241,5.405,5.916,Yes,"20¡13'48.14""N","74¡04'04.51""W","21¡16'39.11""N","74¡45'42.08""W","20¡54'37.44""N","72¡58'22.26""W","19¡10'17.62""N","73¡23'09.85""W","19¡32'25.69""N","75¡09'17.03""W",20.23004,-74.06792,21.27753,-74.76169,20.9104,-72.97285,19.17156,-73.38607,19.54047,-75.15473,LC80100462013316LGN00,LC80100462013316LGN00,LC80100462013316LGN00
1,N,LC80100472013316LGN00,10,47,10,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/12/13,2013:316:15:22:34.5535434,2013:316:15:23:06.5538606,9,0.9,48.65039421,150.882672,3.926,5.653,Yes,"18¡47'15.14""N","74¡24'01.26""W","19¡50'05.46""N","75¡05'17.77""W","19¡28'08.76""N","73¡18'57.67""W","17¡43'46.42""N","73¡43'24.35""W","18¡05'50.03""N","75¡28'37.92""W",18.78754,-74.40035,19.83485,-75.08827,19.4691,-73.31602,17.72956,-73.72343,18.09723,-75.4772,LC80100472013316LGN00,LC80100472013316LGN00,LC80100472013316LGN00
1,N,LC80100452013316LGN00,10,45,10,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/12/13,2013:316:15:21:47.5530747,2013:316:15:22:18.5533818,9,8.53,46.32654083,152.9430386,5.573,5.537,Yes,"21¡40'17.29""N","73¡43'52.57""W","22¡43'08.94""N","74¡25'52.82""W","22¡21'01.80""N","72¡37'28.45""W","20¡36'45.00""N","73¡02'38.76""W","20¡58'57.97""N","74¡49'44.18""W",21.67147,-73.73127,22.71915,-74.43134,22.3505,-72.62457,20.6125,-73.0441,20.98277,-74.82894,LC80100452013316LGN00,LC80100452013316LGN00,LC80100452013316LGN00
1,N,LC80100442013316LGN00,10,44,10,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/12/13,2013:316:15:21:23.5528323,2013:316:15:21:55.5531555,9,4.51,45.14408884,153.8984866,5.981,5.31,Yes,"23¡06'45.14""N","73¡23'23.39""W","24¡09'37.62""N","74¡05'47.69""W","23¡47'24.50""N","72¡16'13.76""W","22¡03'11.02""N","72¡41'49.02""W","22¡25'29.35""N","74¡29'57.44""W",23.11254,-73.38983,24.16045,-74.09658,23.79014,-72.27049,22.05306,-72.69695,22.42482,-74.49929,LC80100442013316LGN00,LC80100442013316LGN00,LC80100442013316LGN00
1,N,LC80120452013314LGN00,12,45,12,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/10/13,2013:314:15:34:09.5604909,2013:314:15:34:41.5608141,9,7.27,46.83894514,152.6666824,6.011,5.581,Yes,"21¡40'18.23""N","76¡49'19.31""W","22¡43'09.98""N","77¡31'19.56""W","22¡21'02.95""N","75¡42'55.33""W","20¡36'46.01""N","76¡08'05.60""W","20¡58'58.91""N","77¡55'10.88""W",21.67173,-76.82203,22.71944,-77.5221,22.35082,-75.71537,20.61278,-76.13489,20.98303,-77.91969,LC80120452013314LGN00,LC80120452013314LGN00,LC80120452013314LGN00
1,N,LC80120472013314LGN00,12,47,12,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/10/13,2013:314:15:34:57.5609757,2013:314:15:35:29.5612929,9,12.91,49.15386608,150.5585734,8.196,7.956,Yes,"18¡47'15.25""N","77¡29'28.03""W","19¡50'05.46""N","78¡10'44.54""W","19¡28'08.94""N","76¡24'24.66""W","17¡43'46.45""N","76¡48'51.26""W","18¡05'49.88""N","78¡34'04.58""W",18.78757,-77.49112,19.83485,-78.17904,19.46915,-76.40685,17.72957,-76.81424,18.09719,-78.56794,LC80120472013314LGN00,LC80120472013314LGN00,LC80120472013314LGN00
1,N,LC80120462013314LGN00,12,46,12,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/10/13,2013:314:15:34:33.5607333,2013:314:15:35:05.5610505,9,3.48,48.00376028,151.6398503,5.404,4.977,Yes,"20¡13'48.18""N","77¡09'31.39""W","21¡16'39.07""N","77¡51'08.78""W","20¡54'37.51""N","76¡03'49.39""W","19¡10'17.83""N","76¡28'36.95""W","19¡32'25.76""N","78¡14'43.73""W",20.23005,-77.15872,21.27752,-77.85244,20.91042,-76.06372,19.17162,-76.47693,19.54049,-78.24548,LC80120462013314LGN00,LC80120462013314LGN00,LC80120462013314LGN00
1,N,LC80120442013314LGN00,12,44,12,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/10/13,2013:314:15:33:45.5602545,2013:314:15:34:17.5605717,9,2.98,45.66059172,153.6433172,5.002,4.859,Yes,"23¡06'45.25""N","76¡28'50.41""W","24¡09'37.84""N","77¡11'14.93""W","23¡47'24.72""N","75¡21'40.64""W","22¡03'11.05""N","75¡47'15.83""W","22¡25'29.35""N","77¡35'24.54""W",23.11257,-76.48067,24.16051,-77.18748,23.7902,-75.36129,22.05307,-75.78773,22.42482,-77.59015,LC80120442013314LGN00,LC80120442013314LGN00,LC80120442013314LGN00
1,N,LC80120482013314LGN00,12,48,12,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/10/13,2013:314:15:35:21.5612121,2013:314:15:35:53.5615353,9,20.54,50.28769412,149.418359,8.287,7.881,Yes,"17¡20'40.42""N","77¡49'10.70""W","18¡23'30.26""N","78¡30'07.85""W","18¡01'38.21""N","76¡44'42.36""W","16¡17'13.24""N","77¡08'49.88""W","16¡39'12.71""N","78¡53'14.71""W",17.34456,-77.81964,18.39174,-78.50218,18.02728,-76.7451,16.28701,-77.14719,16.65353,-78.88742,LC80120482013314LGN00,LC80120482013314LGN00,LC80120482013314LGN00
1,N,LC80050482013313LGN00,5,48,5,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/9/13,2013:313:14:52:05.5352505,2013:313:14:52:37.5355737,9,10.3,50.54913633,149.2215384,4.536,4.654,Yes,"17¡20'40.78""N","67¡00'12.49""W","18¡23'30.66""N","67¡41'09.92""W","18¡01'38.57""N","65¡55'44.11""W","16¡17'13.56""N","66¡19'51.56""W","16¡39'13.07""N","68¡04'16.68""W",17.34466,-67.00347,18.39185,-67.68609,18.02738,-65.92892,16.2871,-66.33099,16.65363,-68.0713,LC80050482013313LGN00,LC80050482013313LGN00,LC80050482013313LGN00
1,N,LC80070462013311LGN00,7,46,7,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,11/7/13,2013:311:15:03:39.5421939,2013:311:15:04:11.5425111,9,11.43,48.7952287,151.1157553,4.578,6.126,Yes,"20¡13'47.75""N","69¡25'51.38""W","21¡16'38.71""N","70¡07'28.81""W","20¡54'37.19""N","68¡20'09.38""W","19¡10'17.29""N","68¡44'56.90""W","19¡32'25.22""N","70¡31'03.68""W",20.22993,-69.43094,21.27742,-70.12467,20.91033,-68.33594,19.17147,-68.74914,19.54034,-70.51769,LC80070462013311LGN00,LC80070462013311LGN00,LC80070462013311LGN00
